Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Dad,Transformers: Rise of the Beasts_hook_02_16x9_backfill,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:20:04,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1852,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2478,""mediaOffsetMs"":653},{""eventType"":""stopped"",""sessionOffsetMs"":4102,""mediaOffsetMs"":489}]"
Dad,Masterminds_hook_04_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:59,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1985,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5357,""mediaOffsetMs"":3394},{""eventType"":""stopped"",""sessionOffsetMs"":6684,""mediaOffsetMs"":3362}]"
Dad,Season 1 Trailer: Snowpiercer,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:49,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2350,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11055,""mediaOffsetMs"":8742},{""eventType"":""stopped"",""sessionOffsetMs"":12451,""mediaOffsetMs"":8727}]"
Dad,Season 1 Teaser 5: The Eternaut,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:47,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2213,""mediaOffsetMs"":0}]"
Dad,The Seat_hook_03,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:46,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1644,""mediaOffsetMs"":0}]"
Dad,The Great Wall - CLM 13,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:44,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1588,""mediaOffsetMs"":0}]"
Dad,Trailer: Rebel Ridge,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:41,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1383},{""eventType"":""stopped"",""sessionOffsetMs"":1301,""mediaOffsetMs"":1383}]"
Dad,Inglourious Basterds_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:40,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2268,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3491,""mediaOffsetMs"":1260},{""eventType"":""stopped"",""sessionOffsetMs"":5005,""mediaOffsetMs"":1228}]"
Dad,Season 3 Trailer: Tour de France: Unchained,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:39,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1495,""mediaOffsetMs"":0}]"
Dad,Power: Season 1_hook_01_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:36,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2222,""mediaOffsetMs"":0}]"
Dad,The Resident: Season 1_hook_01_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:31,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1678,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3028,""mediaOffsetMs"":1383},{""eventType"":""stopped"",""sessionOffsetMs"":4715,""mediaOffsetMs"":1371}]"
Dad,"House, M.D.: Season 1_hook_primary_16x9_backfill",Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:30,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1415,""mediaOffsetMs"":0}]"
Dad,The Resident: Season 1_hook_01_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:28,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1968,""mediaOffsetMs"":0}]"
Dad,"House, M.D.: Season 1_hook_primary_16x9_backfill",Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:26,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2280,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2945,""mediaOffsetMs"":668},{""eventType"":""stopped"",""sessionOffsetMs"":4714,""mediaOffsetMs"":632}]"
Dad,Bloodline: Bloodline: Season 1_hook_04_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:24,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2030,""mediaOffsetMs"":0}]"
Dad,Season 2 Clip 6: The Night Agent,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:22,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2023,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3052,""mediaOffsetMs"":1049},{""eventType"":""stopped"",""sessionOffsetMs"":4876,""mediaOffsetMs"":980}]"
Dad,First Man_hook_01_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:20,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2044,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2687,""mediaOffsetMs"":649},{""eventType"":""stopped"",""sessionOffsetMs"":4041,""mediaOffsetMs"":418}]"
Dad,Season 2 Enhanced Clip 3: Criminal Code,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:17,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1999,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2690,""mediaOffsetMs"":715},{""eventType"":""stopped"",""sessionOffsetMs"":4378,""mediaOffsetMs"":514}]"
Dad,Season 2 Clip 6: Barracuda Queens,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:16,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1261,""mediaOffsetMs"":0}]"
Dad,Season 2 Clip 2: Tires,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:14,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1481,""mediaOffsetMs"":0}]"
Dad,Chapter 5 Clip 5: The Creature Cases,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:14,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1244,""mediaOffsetMs"":0}]"
Dad,Clip 4: STRAW,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:12,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1797,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2244,""mediaOffsetMs"":457},{""eventType"":""stopped"",""sessionOffsetMs"":3565,""mediaOffsetMs"":385}]"
Dad,Trailer: Mercy For None,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:09,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1787,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3181,""mediaOffsetMs"":1415},{""eventType"":""stopped"",""sessionOffsetMs"":4730,""mediaOffsetMs"":1389}]"
Dad,Clip 4: Trainwreck: The Astroworld Tragedy,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:07,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1970,""mediaOffsetMs"":0}]"
Dad,Season 1 Clip 3: Power Moves with Shaquille O'Neal,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:04,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2124,""mediaOffsetMs"":0}]"
Dad,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:03,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1382,""mediaOffsetMs"":0}]"
Dad,The Beekeeper_hook_01,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:19:00,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1806,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2892,""mediaOffsetMs"":1089},{""eventType"":""stopped"",""sessionOffsetMs"":4311,""mediaOffsetMs"":1060}]"
Dad,Clip 2: Carry-On,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:59,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1564,""mediaOffsetMs"":0}]"
Dad,The Hunger Games: Mockingjay - Part 2_hook_03_16x9_backfill,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:56,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1682,""mediaOffsetMs"":0}]"
Dad,Teaser: The Electric State,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:55,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2018,""mediaOffsetMs"":0}]"
Dad,Aquaman_hook_03_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:51,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1255,""mediaOffsetMs"":0}]"
Dad,Trailer 2: 6 Underground,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:36,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1999,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4638,""mediaOffsetMs"":2653},{""eventType"":""stopped"",""sessionOffsetMs"":6232,""mediaOffsetMs"":2653}]"
Dad,Dracula Untold_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:34,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1272,""mediaOffsetMs"":0}]"
Dad,Divergent_hook_01_16x9_backfill,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:32,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1423,""mediaOffsetMs"":0}]"
Dad,Bright (Trailer),Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:28,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1856,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3573,""mediaOffsetMs"":1743},{""eventType"":""stopped"",""sessionOffsetMs"":4976,""mediaOffsetMs"":1743}]"
Dad,John Wick: Chapter 2_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:25,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2314,""mediaOffsetMs"":0}]"
Dad,The Meg_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:23,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1912,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2433,""mediaOffsetMs"":557},{""eventType"":""stopped"",""sessionOffsetMs"":4162,""mediaOffsetMs"":454}]"
Dad,Supporting Character Clip: The Adam Project,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:17,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1853,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5979,""mediaOffsetMs"":4151},{""eventType"":""stopped"",""sessionOffsetMs"":7459,""mediaOffsetMs"":4151}]"
Dad,Mowgli: Legend of the Jungle_VAR2-CLIP_PLOT,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:16,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1307,""mediaOffsetMs"":0}]"
Dad,Mission: Impossible - Rogue Nation_hook_primary_backfill,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:14,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2094,""mediaOffsetMs"":0}]"
Dad,The Pursuit of Happyness_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:12,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1936,""mediaOffsetMs"":0}]"
Dad,Twilight_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:08,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1985,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3426,""mediaOffsetMs"":1455},{""eventType"":""stopped"",""sessionOffsetMs"":5180,""mediaOffsetMs"":1426}]"
Dad,John Wick: Chapter 3 - Parabellum_hook_01_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:18:01,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2019,""mediaOffsetMs"":0}]"
Dad,Red Notice - Upper Bound Clip 1,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:58,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1983,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2822,""mediaOffsetMs"":864},{""eventType"":""stopped"",""sessionOffsetMs"":4444,""mediaOffsetMs"":786}]"
Dad,Teaser 1: Don't Look Up,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:56,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1999,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2655,""mediaOffsetMs"":686},{""eventType"":""stopped"",""sessionOffsetMs"":4041,""mediaOffsetMs"":525}]"
Dad,Mission: Impossible - Ghost Protocol_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:54,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1178,""mediaOffsetMs"":0}]"
Dad,Transformers: Rise of the Beasts_hook_02_16x9_backfill,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:50,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1920,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4540,""mediaOffsetMs"":2660},{""eventType"":""stopped"",""sessionOffsetMs"":5936,""mediaOffsetMs"":2624}]"
Dad,The Great Wall - CLM 13,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:48,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1310,""mediaOffsetMs"":0}]"
Dad,Triple Frontier (Trailer),Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:47,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1571,""mediaOffsetMs"":0}]"
Dad,Dune: Part Two_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:40,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1869,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5651,""mediaOffsetMs"":3810},{""eventType"":""stopped"",""sessionOffsetMs"":7414,""mediaOffsetMs"":3810}]"
Dad,World War Z_hook_primary_16x9_backfill,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:39,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1490,""mediaOffsetMs"":0}]"
Dad,Dune: Part Two_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:37,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1768,""mediaOffsetMs"":0}]"
Dad,Mission: Impossible - Dead Reckoning - Part One_hook_03_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:29,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1900,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8650,""mediaOffsetMs"":6775},{""eventType"":""stopped"",""sessionOffsetMs"":10171,""mediaOffsetMs"":6775}]"
Dad,Clip 2: Carry-On,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:27,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2118,""mediaOffsetMs"":0}]"
Dad,Erased_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:25,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1476,""mediaOffsetMs"":0}]"
Dad,The Shawshank Redemption_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:23,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1336,""mediaOffsetMs"":0}]"
Dad,Priest_hook_primary_backfill,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:14,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1995,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8828,""mediaOffsetMs"":6848},{""eventType"":""stopped"",""sessionOffsetMs"":10279,""mediaOffsetMs"":6828}]"
Dad,Way Home_hook_01,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:14,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2467},{""eventType"":""stopped"",""sessionOffsetMs"":1212,""mediaOffsetMs"":2467}]"
Dad,Clip 1: K.O.,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:17:09,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3112,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5531,""mediaOffsetMs"":2467},{""eventType"":""stopped"",""sessionOffsetMs"":7365,""mediaOffsetMs"":2425}]"
Dad,Clip 4: STRAW,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:39,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2031,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":29865,""mediaOffsetMs"":27865},{""eventType"":""stopped"",""sessionOffsetMs"":30540,""mediaOffsetMs"":27810}]"
Dad,The Beekeeper_hook_01,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:37,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2400,""mediaOffsetMs"":0}]"
Dad,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:35,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1369},{""eventType"":""stopped"",""sessionOffsetMs"":2698,""mediaOffsetMs"":1369}]"
Dad,Better Call Saul: Season 3_hook_primary_16x9,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:34,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2512,""mediaOffsetMs"":0}]"
Dad,The Mysterious,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:29,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2350,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3716,""mediaOffsetMs"":1369},{""eventType"":""stopped"",""sessionOffsetMs"":6085,""mediaOffsetMs"":1039}]"
Dad,Trailer: Rebel Ridge,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:27,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1408,""mediaOffsetMs"":0}]"
Dad,Limited Series Clip 6: La Palma,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:24,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1412,""mediaOffsetMs"":0}]"
Dad,Limited Series Trailer : Adolescence,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:21,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1351,""mediaOffsetMs"":0}]"
Dad,Limited Series Clip 3: The Madness,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:21,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2625,""mediaOffsetMs"":0}]"
Dad,The Beekeeper_hook_01,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:17,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3011,""mediaOffsetMs"":0}]"
Dad,Season 1 Genre Specific Moment Clip 4: 3 Body Problem,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:14,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2819,""mediaOffsetMs"":0}]"
Dad,GINNYANDGEORGIA_S1_CLIP_MAINCHARACTER,Samsung CE 2023 Kant-SU2e UHD TV Smart TV,2025-06-10 17:16:12,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1999,""mediaOffsetMs"":0}]"
