Esn,Localized Device Description,Device Description,Ip,Country,Region Code Display Name,Near Location,Ts
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:b06a:9a47:e8ba:e4cf,AU,Victoria,MELBOURNE,2025-06-13 09:22:49
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,101.178.23.202,AU,Victoria,MELBOURNE,2024-09-02 11:39:32
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:3819:a8c:6597:a1a0,AU,Victoria,MELBOURNE,2024-09-08 11:39:02
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:f5ac:556:f8e1:7b5f,AU,Victoria,MELBOURNE,2025-05-02 09:18:35
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:10ef:cf65:991c:3db7,AU,Victoria,MELBOURNE,2024-09-01 11:17:12
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:51c0:b17f:685c:ac88,AU,Victoria,MELBOURNE,2025-02-23 10:02:48
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:1db8:1c2c:3350:3cc3,AU,Victoria,MELBOURNE,2024-09-11 12:10:51
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:3468:152f:a0:85f1,AU,Victoria,MELBOURNE,2025-02-20 09:38:22
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:51dd:4eb2:8660:fcc5,AU,Victoria,MELBOURNE,2025-02-18 08:13:19
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:751a:9f6a:865a:774f,AU,Victoria,MELBOURNE,2025-05-19 11:16:40
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:245e:907d:5048:59,AU,Victoria,MELBOURNE,2024-11-24 06:33:03
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:6548:632b:958d:144,AU,Victoria,MELBOURNE,2025-06-08 09:04:00
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:417d:5eb4:7dc0:7d05,AU,Victoria,MELBOURNE,2025-03-10 06:50:55
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:610e:ceaf:c21c:e1db,AU,Victoria,MELBOURNE,2024-09-26 10:04:46
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:127:79ba:5a37:1ca9,AU,Victoria,MELBOURNE,2024-08-25 11:57:54
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:5daf:61fe:2030:cc85,AU,Victoria,MELBOURNE,2024-11-21 09:50:42
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:a1a5:85c3:ac7b:1684,AU,Victoria,MELBOURNE,2024-09-27 07:14:05
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:d05e:1e8d:cb6e:cd24,AU,Victoria,MELBOURNE,2025-05-16 11:43:51
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:cd4b:bd69:af5e:bb1a,AU,Victoria,MELBOURNE,2024-12-14 07:37:02
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:5940:875:4e35:18df,AU,Victoria,MELBOURNE,2025-06-20 08:52:17
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:a413:9403:18bc:36ea,AU,Victoria,MELBOURNE,2025-05-05 11:10:10
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:bd43:67f8:ae59:f291,AU,Victoria,MELBOURNE,2025-02-14 07:39:09
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:e8cc:4824:f057:5ed0,AU,Victoria,MELBOURNE,2025-03-03 10:06:25
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:1dce:a361:ee07:2325,AU,Victoria,MELBOURNE,2025-02-17 11:42:12
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:7c2b:9271:8852:3e2b,AU,Victoria,MELBOURNE,2025-03-14 03:03:41
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:d800:7874:c35e:8eb8,AU,Victoria,MELBOURNE,2025-05-08 11:04:02
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4a3f:5000:c87b:db2b:7383:2c3f,AU,Victoria,MELBOURNE,2024-10-06 10:08:25
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:1594:7ad2:55bd:7f39,AU,Victoria,MELBOURNE,2025-06-02 07:40:46
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-564A1650EFCFA4AECE46C9A679557C902AF97454BD9D7FC86C8DD02D142F59D3,google_Chromecast%20HD,google_Chromecast%20HD,2001:8003:4b98:3300:1f:bec3:52c4:f5,AU,Victoria,MELBOURNE,2025-06-15 10:48:15
NFANDROID2-PRV-BOREAL-GOOGLCHROMECAST=HD-21793-E71B25B4F16D2CF940089504D9B163D0F0BAD0B1687C486350CA671A6CED1E18,google_Chromecast HD,google_Chromecast HD,121.221.136.68,AU,Victoria,MELBOURNE,2024-12-10 13:08:20
NFANDROID2-PRV-PHHTV18AMT2-PHILITPM181HE-8032-529B65452383BC333A1103FF74375420DC146B31CF0C9CF18406F0CDC5401FDC,Philips_TPM181HE,Philips_TPM181HE,62.97.203.82,NO,Vestland,BERGEN,2025-04-18 13:11:55
NFAPPL-01-IPAD4=1-D916204E4199C094B42EE2298DCCB3F11607ABD3F7A44826A678B649C49CF1F3,APPLE_iPad4-1,APPLE_iPad4-1,2001:8003:4b15:2100:c502:542a:c0:a78,AU,Victoria,MELBOURNE,2025-03-30 09:50:40
NFAPPL-01-IPAD7=11-AD8644B81FB98DA0FF7C579586DC30269E277A3702A4AA471CF5076C72CC966A,APPLE_iPad7-11,APPLE_iPad7-11,2001:8003:4a3f:5000:7850:3447:65b6:1860,AU,Victoria,MELBOURNE,2024-11-03 10:20:46
NFAPPL-01-IPAD7=11-AD8644B81FB98DA0FF7C579586DC30269E277A3702A4AA471CF5076C72CC966A,APPLE_iPad7-11,APPLE_iPad7-11,117.2.57.102,VN,Quang Nam,DUONG CUA DAI,2024-09-23 08:57:51
NFAPPL-01-IPAD7=11-AD8644B81FB98DA0FF7C579586DC30269E277A3702A4AA471CF5076C72CC966A,APPLE_iPad7-11,APPLE_iPad7-11,203.210.241.2,VN,Quang Nam,DUONG LAC LONG QUAN,2024-09-22 08:45:59
NFAPPL-01-IPAD7=11-AD8644B81FB98DA0FF7C579586DC30269E277A3702A4AA471CF5076C72CC966A,APPLE_iPad7-11,APPLE_iPad7-11,2001:8003:4a3f:5000:cd9e:33b4:d956:d35a,AU,Victoria,MELBOURNE,2024-09-16 23:05:58
NFAPPL-01-IPAD7=11-AD8644B81FB98DA0FF7C579586DC30269E277A3702A4AA471CF5076C72CC966A,APPLE_iPad7-11,APPLE_iPad7-11,117.2.58.238,VN,Quang Nam,DUONG LAC LONG QUAN,2024-09-22 08:48:34
NFAPPL-01-IPAD7=11-AD8644B81FB98DA0FF7C579586DC30269E277A3702A4AA471CF5076C72CC966A,APPLE_iPad7-11,APPLE_iPad7-11,2001:8003:4a3f:5000:e556:f71a:a87f:1c0f,AU,Victoria,MELBOURNE,2024-11-08 22:49:13
NFAPPL-01-IPAD7=11-AD8644B81FB98DA0FF7C579586DC30269E277A3702A4AA471CF5076C72CC966A,APPLE_iPad7-11,APPLE_iPad7-11,2001:8003:4a3f:5000:c808:fcd4:a6d0:3582,AU,Victoria,MELBOURNE,2024-11-08 22:24:34
NFAPPL-01-IPAD7=11-AD8644B81FB98DA0FF7C579586DC30269E277A3702A4AA471CF5076C72CC966A,APPLE_iPad7-11,APPLE_iPad7-11,2001:8003:4a3f:5000:4cad:ddaa:e02c:b24a,AU,Victoria,MELBOURNE,2024-09-15 11:18:20
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:1960:2c3c:b63e:fadf,AU,Victoria,MELBOURNE,2024-10-23 08:37:37
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,101.178.23.202,AU,Victoria,MELBOURNE,2024-09-01 10:05:07
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:40bd:a30e:5519:7a6a,AU,Victoria,MELBOURNE,2025-05-06 09:43:04
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:e059:8e24:127b:480d,AU,Victoria,MELBOURNE,2024-10-15 05:21:01
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:557:d105:b71b:9d8a,AU,Victoria,MELBOURNE,2025-05-18 05:06:49
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:55a1:8170:d90e:140b,AU,Victoria,MELBOURNE,2025-05-18 02:41:37
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:5843:ed24:f5ee:353e,AU,Victoria,MELBOURNE,2024-12-15 02:50:46
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:6b10:4b49:281b:4771:ffca:87a1,AU,New South Wales,GRIFFITH,2024-12-15 02:37:18
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:b45e:907c:3e6a:8f96,AU,Victoria,MELBOURNE,2024-10-11 07:24:36
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:9028:2590:413c:56b6,AU,Victoria,MELBOURNE,2024-10-10 06:13:36
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:547:42a7:f18d:9f9a,AU,Victoria,MELBOURNE,2025-05-15 09:55:51
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:594b:adf4:44ca:d083,AU,Victoria,MELBOURNE,2025-01-12 22:28:00
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:a90a:6d58:7de5:27d3,AU,Victoria,MELBOURNE,2024-09-30 09:23:54
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:4949:631a:45:2010,AU,Victoria,MELBOURNE,2024-08-29 08:48:48
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:49c4:8921:8d81:13c9,AU,Victoria,MELBOURNE,2024-12-09 09:42:34
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:7122:3e7:e47b:5e95,AU,Victoria,MELBOURNE,2024-10-25 09:51:35
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:4dd1:5659:5942:7ba1,AU,Victoria,MELBOURNE,2024-11-10 11:48:46
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:5906:e507:c2f7:1a17,AU,Victoria,MELBOURNE,2024-09-07 01:50:44
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:27e0:1828:7564:3927:dbe5:32b,AU,Victoria,MELBOURNE,2025-01-11 22:08:38
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:31b5:55a2:a295:77ae,AU,Victoria,MELBOURNE,2024-08-27 12:11:30
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:20fc:767:141a:1c34,AU,Victoria,MELBOURNE,2024-10-09 08:42:04
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:9c7:f97:bc0b:697b,AU,Victoria,MELBOURNE,2024-09-29 14:27:00
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:7996:4fd:132e:a7b3,AU,Victoria,MELBOURNE,2024-09-15 08:49:23
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:a5ac:7194:a07e:c5be,AU,Victoria,MELBOURNE,2024-09-15 05:54:01
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:b8a1:f3fe:2e40:fd78,AU,Victoria,MELBOURNE,2024-10-21 05:18:56
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:10d8:98f4:3d4c:40ef,AU,Victoria,MELBOURNE,2024-11-16 07:36:08
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:1c1a:b48d:f660:365,AU,Victoria,MELBOURNE,2024-09-08 02:07:39
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:8818:998a:c4bc:3bd6,AU,Victoria,MELBOURNE,2024-10-14 08:15:48
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:2931:9359:6ac1:a6c7,AU,Victoria,MELBOURNE,2024-11-08 09:16:21
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:d13f:cbe8:d02c:1b7e,AU,Victoria,MELBOURNE,2025-04-29 12:38:38
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:1202:e646:c86c:ed4a:81c1:11ed,AU,New South Wales,GRIFFITH,2024-12-12 23:16:36
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:617b:a9d0:1375:7cd2,AU,Victoria,MELBOURNE,2024-11-06 20:21:54
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:7ce9:9dc3:33a0:9248,AU,Victoria,MELBOURNE,2024-08-31 23:39:18
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:f43f:e207:f59:e559,AU,Victoria,MELBOURNE,2024-08-31 10:01:58
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:1809:6771:4f69:b248,AU,Victoria,MELBOURNE,2024-12-20 04:05:41
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:987d:e1d2:65d6:393c,AU,Victoria,MELBOURNE,2024-10-05 05:33:47
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:8806:2dd3:2b54:1b26,AU,Victoria,MELBOURNE,2024-09-09 08:46:26
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:431:980b:85d4:79b1,AU,Victoria,MELBOURNE,2024-09-12 08:58:30
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:3d07:5013:8c55:7926,AU,Victoria,MELBOURNE,2024-11-04 23:46:29
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:18a:d92b:fcc1:91cd,AU,Victoria,MELBOURNE,2024-10-27 08:46:21
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,14.226.1.115,VN,Ha Noi,PHAM DINH HO,2024-09-24 14:45:41
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,111.65.56.211,SG,Central,SINGAPORE,2024-09-21 00:46:28
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:7101:a5c0:455c:844c,AU,Victoria,MELBOURNE,2025-05-06 06:12:22
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:a404:4247:f47c:e9bb,AU,Victoria,MELBOURNE,2025-05-22 11:34:01
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b15:2100:b078:8cda:f6e7:8757,AU,Victoria,MELBOURNE,2025-04-27 06:09:51
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:19f1:e457:4fd2:2aeb,AU,Victoria,MELBOURNE,2024-12-16 21:14:02
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:b43f:a18e:3b90:52db,AU,Victoria,MELBOURNE,2024-12-07 09:10:13
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4088:5600:6dde:2391:ee6c:26ae,AU,Victoria,MELBOURNE,2025-01-19 04:07:25
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:b566:e6dc:163b:e1e6,AU,Victoria,MELBOURNE,2024-10-18 09:39:55
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:c1ed:baa7:e861:c1a5,AU,Victoria,MELBOURNE,2025-06-05 12:13:21
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:6577:bbde:e2c2:f7ed,AU,Victoria,MELBOURNE,2024-11-04 10:23:02
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:8c19:3012:1e2d:c3f9,AU,Victoria,MELBOURNE,2024-11-17 02:23:12
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:d69:9d8b:b8bf:bd9d,AU,Victoria,MELBOURNE,2025-01-13 06:53:24
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:8445:94b7:324d:3761,AU,Victoria,MELBOURNE,2025-01-13 08:13:35
